model,method,category,subcategory,accuracy,similarity
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.07716701902748414,0.22938811743300255
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I03 [adj - comparative].txt,0.75,0.27677638000912136
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I04 [adj - superlative].txt,0.5,0.2037167251110077
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.5267857142857143,0.3598451287552558
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.3248979591836735,0.34793717226940185
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.15061224489795919,0.2935160994529724
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.5203515263644773,0.38457537151707544
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.1254432624113475,0.311556074518197
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.18164251207729468,0.3445452798871284
gpt2_cleaned_embs,PairDistance,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
gpt2_cleaned_embs,PairDistance,2_Derivational_morphology,D02 [un+adj_reg].txt,0.20114942528735633,0.2229816517659596
gpt2_cleaned_embs,PairDistance,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.0872093023255814,0.26292713736042833
gpt2_cleaned_embs,PairDistance,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.05357142857142857,0.21002093950907388
gpt2_cleaned_embs,PairDistance,2_Derivational_morphology,D07 [verb+able_reg].txt,0.08181818181818182,0.19395481795072556
gpt2_cleaned_embs,PairDistance,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.1068840579710145,0.25933595064838055
gpt2_cleaned_embs,PairDistance,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.1125,0.2626503634232062
gpt2_cleaned_embs,PairDistance,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.12873563218390804,0.2277279092398073
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E01 [country - capital].txt,0.5714285714285714,0.3296334374592536
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E02 [country - language].txt,0.5335968379446641,0.3245272520515654
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.1527777777777778,0.1661673824895512
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.12573099415204678,0.27991808153862174
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.13398692810457516,0.24878773238600754
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E06 [animal - young].txt,0.01818181818181818,0.10825927183032036
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E09 [things - color].txt,0.42424242424242425,0.2083848223262349
gpt2_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E10 [male - female].txt,0.1895424836601307,0.1942467838525772
gpt2_cleaned_embs,PairDistance,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.03968253968253968,0.1355800767739614
gpt2_cleaned_embs,PairDistance,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.02721774193548387,0.167274814788942
gpt2_cleaned_embs,PairDistance,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_cleaned_embs,PairDistance,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.0,
gpt2_cleaned_embs,PairDistance,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.004166666666666667,0.15956033766269684
gpt2_cleaned_embs,PairDistance,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.007905138339920948,0.12489964440464973
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.5930612244897959,0.6957988795623726
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.6744186046511628,0.7077554676413162
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.7437877257664999
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.7013706266880035
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.8707482993197279,0.7718064437212888
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.7253061224489796,0.7335904477416765
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.6310204081632653,0.7141269247636758
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.8246993524514339,0.7617578225996945
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.5474290780141844,0.7115844061982777
gpt2_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.7086956521739131,0.742216336946546
gpt2_cleaned_unembs,3CosAdd,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
gpt2_cleaned_unembs,3CosAdd,2_Derivational_morphology,D02 [un+adj_reg].txt,0.732183908045977,0.7073862110052603
gpt2_cleaned_unembs,3CosAdd,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.5761099365750528,0.706690890964018
gpt2_cleaned_unembs,3CosAdd,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.5892857142857143,0.6792494239229144
gpt2_cleaned_unembs,3CosAdd,2_Derivational_morphology,D07 [verb+able_reg].txt,0.5363636363636364,0.6862739385184595
gpt2_cleaned_unembs,3CosAdd,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.3713768115942029,0.6570695132744021
gpt2_cleaned_unembs,3CosAdd,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.7291666666666666,0.7097145955903189
gpt2_cleaned_unembs,3CosAdd,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.7574712643678161,0.6956598711665013
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E01 [country - capital].txt,0.873015873015873,0.7707105071255655
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E02 [country - language].txt,0.3359683794466403,0.7053100319469676
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.375,0.6937241951624552
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.49122807017543857,0.6820305741968609
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.43137254901960786,0.6673026911237023
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E06 [animal - young].txt,0.00909090909090909,0.6500563025474548
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.016339869281045753,0.6152684569358826
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E09 [things - color].txt,0.38324420677361853,0.6745309358419374
gpt2_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E10 [male - female].txt,0.5196078431372549,0.6900933553587716
gpt2_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.082010582010582,0.6413080701904912
gpt2_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.15120967741935484,0.6483497214317322
gpt2_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.19642857142857142,0.6581715941429138
gpt2_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.3541666666666667,0.6652108080246869
gpt2_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.2826086956521739,0.666217157473931
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.82,0.7338351156653428
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.8636363636363636,0.7494091799384669
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.7858115881681442
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.7013706266880035
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.9183673469387755,0.8313758214314778
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.84,0.7883395382336208
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.7,0.7748549359185355
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.851063829787234,0.8300016790628433
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.5625,0.7941461757377342
gpt2_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.782608695652174,0.8107654104630152
gpt2_cleaned_unembs,3CosAvg,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
gpt2_cleaned_unembs,3CosAvg,2_Derivational_morphology,D02 [un+adj_reg].txt,0.8666666666666667,0.7643583600337689
gpt2_cleaned_unembs,3CosAvg,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.7727272727272727,0.7521841981831718
gpt2_cleaned_unembs,3CosAvg,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.75,0.7215999861558279
gpt2_cleaned_unembs,3CosAvg,2_Derivational_morphology,D07 [verb+able_reg].txt,0.7272727272727273,0.7420983761548996
gpt2_cleaned_unembs,3CosAvg,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.5833333333333334,0.6936735766274589
gpt2_cleaned_unembs,3CosAvg,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.8125,0.7754091299497164
gpt2_cleaned_unembs,3CosAvg,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.8666666666666667,0.7542931116544284
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E01 [country - capital].txt,1.0,0.8271479713065284
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E02 [country - language].txt,0.8260869565217391,0.7686008685513547
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.7777777777777778,0.8059954983847482
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.9473684210526315,0.7467069327831268
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.7777777777777778,0.7303409704140255
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E06 [animal - young].txt,0.36363636363636365,0.6951884478330612
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.5,0.6865225732326508
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.5555555555555556,0.7002527236938476
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E09 [things - color].txt,0.7647058823529411,0.7189893103562869
gpt2_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E10 [male - female].txt,0.6111111111111112,0.7398235201835632
gpt2_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.07142857142857142,0.6770211458206177
gpt2_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.34375,0.6902875304222107
gpt2_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.25,0.7041842341423035
gpt2_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.5,0.7085694372653961
gpt2_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.34782608695652173,0.7230678126215935
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.64,0.7219833265990019
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.6818181818181818,0.7275494654973348
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I03 [adj - comparative].txt,0.25,0.6634655594825745
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I04 [adj - superlative].txt,0.0,
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.6326530612244898,0.7762354304713588
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.5,0.7472721695899963
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.42,0.7653946365628924
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.3191489361702128,0.752487317721049
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.375,0.7643702162636651
gpt2_cleaned_unembs,OnlyB,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.43478260869565216,0.8069106996059418
gpt2_cleaned_unembs,OnlyB,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
gpt2_cleaned_unembs,OnlyB,2_Derivational_morphology,D02 [un+adj_reg].txt,0.5666666666666667,0.75501750497257
gpt2_cleaned_unembs,OnlyB,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.4090909090909091,0.7368083828025394
gpt2_cleaned_unembs,OnlyB,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.25,0.6793047785758972
gpt2_cleaned_unembs,OnlyB,2_Derivational_morphology,D07 [verb+able_reg].txt,0.2727272727272727,0.700173536936442
gpt2_cleaned_unembs,OnlyB,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.16666666666666666,0.7031664848327637
gpt2_cleaned_unembs,OnlyB,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.5,0.7446080446243286
gpt2_cleaned_unembs,OnlyB,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.5666666666666667,0.7378070985569674
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E01 [country - capital].txt,0.7142857142857143,0.7932195603847504
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E02 [country - language].txt,0.0,
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.3333333333333333,0.7262751261393229
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.10526315789473684,0.6970426440238953
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.16666666666666666,0.6960057020187378
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E09 [things - color].txt,0.029411764705882353,0.6704128980636597
gpt2_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E10 [male - female].txt,0.3333333333333333,0.7618592381477356
gpt2_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.03571428571428571,0.6467981934547424
gpt2_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.09375,0.6909972627957662
gpt2_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.125,0.7699800729751587
gpt2_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.375,0.7390502293904623
gpt2_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.30434782608695654,0.7370321410042899
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.08693877551020408,0.27717959681447124
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.1379492600422833,0.341636477759058
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I03 [adj - comparative].txt,0.8333333333333334,0.4486902326345444
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I04 [adj - superlative].txt,0.5,0.3059787452220917
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.5276360544217688,0.39594017676438753
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.29346938775510206,0.3922854297598811
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.17224489795918368,0.34071631937936586
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.5106382978723404,0.4426316971472208
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.13829787234042554,0.37391336204913944
gpt2_cleaned_unembs,PairDistance,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.263768115942029,0.41663631062695394
gpt2_cleaned_unembs,PairDistance,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
gpt2_cleaned_unembs,PairDistance,2_Derivational_morphology,D02 [un+adj_reg].txt,0.1781609195402299,0.25410551943125265
gpt2_cleaned_unembs,PairDistance,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.11152219873150106,0.2993111615003003
gpt2_cleaned_unembs,PairDistance,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.16071428571428573,0.37662941548559403
gpt2_cleaned_unembs,PairDistance,2_Derivational_morphology,D07 [verb+able_reg].txt,0.13636363636363635,0.2011600375175476
gpt2_cleaned_unembs,PairDistance,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.07065217391304347,0.27600158827427107
gpt2_cleaned_unembs,PairDistance,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.19166666666666668,0.3447972516650739
gpt2_cleaned_unembs,PairDistance,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.2103448275862069,0.27143406391632363
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E01 [country - capital].txt,0.458994708994709,0.3632665443145576
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E02 [country - language].txt,0.2549407114624506,0.3079116190819777
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.125,0.1225452646613121
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.21637426900584794,0.28132510306061925
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.17973856209150327,0.29415065266869284
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0032679738562091504,0.14584557712078094
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E09 [things - color].txt,0.39037433155080214,0.25528034377315817
gpt2_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E10 [male - female].txt,0.16666666666666666,0.20005438374538048
gpt2_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.04894179894179894,0.19216533025374283
gpt2_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.028225806451612902,0.19813060760498047
gpt2_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.0,
gpt2_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.004166666666666667,0.16958394646644592
gpt2_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.03162055335968379,0.1521431904984638
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.9575510204081633,0.7520987864548796
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.8763213530655392,0.7621244164082627
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.8237136254707972
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.7901092171669006
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.9336734693877551,0.8328635011051522
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.9171428571428571,0.7867146735728238
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.773061224489796,0.7569403628864912
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.9222941720629048,0.811081884767012
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.648936170212766,0.7471629047735793
gpt2_raw_embs,3CosAdd,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.7777777777777778,0.7867227985251765
gpt2_raw_embs,3CosAdd,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
gpt2_raw_embs,3CosAdd,2_Derivational_morphology,D02 [un+adj_reg].txt,0.7816091954022989,0.747203326049973
gpt2_raw_embs,3CosAdd,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.678646934460888,0.7455646258276942
gpt2_raw_embs,3CosAdd,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.9285714285714286,0.7407576006192428
gpt2_raw_embs,3CosAdd,2_Derivational_morphology,D07 [verb+able_reg].txt,0.6090909090909091,0.7353149305528669
gpt2_raw_embs,3CosAdd,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.5416666666666666,0.7216238726341605
gpt2_raw_embs,3CosAdd,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.8125,0.7561804132583814
gpt2_raw_embs,3CosAdd,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.9091954022988505,0.7482020554289354
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E01 [country - capital].txt,0.9933862433862434,0.8162596263041033
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E02 [country - language].txt,0.5928853754940712,0.7452246981859207
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.4722222222222222,0.7298844088526333
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.3713450292397661,0.7158020889665199
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.5359477124183006,0.7277602320764123
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E06 [animal - young].txt,0.02727272727272727,0.6807431181271871
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E09 [things - color].txt,0.38859180035650626,0.6759679270993679
gpt2_raw_embs,3CosAdd,3_Encyclopedic_semantics,E10 [male - female].txt,0.6764705882352942,0.7565051616677916
gpt2_raw_embs,3CosAdd,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.0873015873015873,0.691082980596658
gpt2_raw_embs,3CosAdd,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.1693548387096774,0.7019740438887051
gpt2_raw_embs,3CosAdd,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_raw_embs,3CosAdd,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.3392857142857143,0.6953772180958798
gpt2_raw_embs,3CosAdd,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.5,0.7171722665429116
gpt2_raw_embs,3CosAdd,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.4367588932806324,0.7236635382898253
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I01 [noun - plural_reg].txt,1.0,0.8209114074707031
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.9090909090909091,0.8277967616915702
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.8604055643081665
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.7901092171669006
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.9387755102040817,0.8924045510914015
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.98,0.8503404648936524
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.96,0.8165628251930078
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.9574468085106383,0.8735559516482883
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.8333333333333334,0.8104333505034447
gpt2_raw_embs,3CosAvg,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.8695652173913043,0.8545411646366119
gpt2_raw_embs,3CosAvg,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
gpt2_raw_embs,3CosAvg,2_Derivational_morphology,D02 [un+adj_reg].txt,0.9333333333333333,0.8059109364237104
gpt2_raw_embs,3CosAvg,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.8636363636363636,0.8082357048988342
gpt2_raw_embs,3CosAvg,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.875,0.8031353184155056
gpt2_raw_embs,3CosAvg,2_Derivational_morphology,D07 [verb+able_reg].txt,0.7272727272727273,0.7942564710974693
gpt2_raw_embs,3CosAvg,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.7083333333333334,0.7854654543540057
gpt2_raw_embs,3CosAvg,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.875,0.8237830911363874
gpt2_raw_embs,3CosAvg,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.9666666666666667,0.8182194767327144
gpt2_raw_embs,3CosAvg,3_Encyclopedic_semantics,E01 [country - capital].txt,1.0,0.8773119364465986
gpt2_raw_embs,3CosAvg,3_Encyclopedic_semantics,E02 [country - language].txt,0.9130434782608695,0.8276740596407935
